crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month,parsed_datetime,date,time
10/04/2024 07:30:00 AM,5.0,3,2,6,12,3,4,3,2,1,3,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,10,10/04/2024,2024-10-04,07:30:00
10/04/2024 07:15:00 AM,5.0,5,2,6,5,3,4,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,10,10/04/2024,2024-10-04,07:15:00
09/28/2024 04:43:00 PM,5.0,3,2,4,4,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,9,09/28/2024,2024-09-28,16:43:00
10/02/2024 05:49:00 AM,5.0,3,3,14,5,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,4,1.0,0.0,0.0,1.0,0.0,1.0,5,4,10,10/02/2024,2024-10-02,05:49:00
10/04/2024 08:15:00 AM,3.0,5,2,5,16,3,4,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,5.0,8,6,10,10/04/2024,2024-10-04,08:15:00
10/04/2024 04:47:00 PM,5.0,3,2,9,13,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,3,2.0,0.0,0.0,0.0,2.0,1.0,16,6,10,10/04/2024,2024-10-04,16:47:00
10/04/2024 05:35:00 PM,7.0,3,2,6,5,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,4,1.0,0.0,0.0,1.0,0.0,3.0,17,6,10,10/04/2024,2024-10-04,17:35:00
10/04/2024 02:57:00 PM,3.0,3,2,5,10,3,3,3,3,1,4,DRIVING ON WRONG SIDE/WRONG WAY,2,4,2.0,0.0,0.0,2.0,0.0,1.0,14,6,10,10/04/2024,2024-10-04,14:57:00
10/02/2024 04:50:00 PM,7.0,3,2,6,6,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,4,10,10/02/2024,2024-10-02,16:50:00
09/20/2024 03:40:00 PM,7.0,3,2,6,6,3,1,1,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,6,9,09/20/2024,2024-09-20,15:40:00
09/20/2024 01:40:00 PM,1.0,3,2,3,5,3,1,1,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,6,9,09/20/2024,2024-09-20,13:40:00
09/20/2024 05:40:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9,09/20/2024,2024-09-20,17:40:00
09/20/2024 07:45:00 PM,5.0,3,6,3,4,3,3,1,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,9,09/20/2024,2024-09-20,19:45:00
09/20/2024 11:10:00 PM,5.0,3,5,6,5,3,3,3,3,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,5,1.0,0.0,1.0,0.0,0.0,3.0,23,6,9,09/20/2024,2024-09-20,23:10:00
09/20/2024 10:20:00 PM,5.0,3,5,6,6,3,3,3,2,1,2,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,22,6,9,09/20/2024,2024-09-20,22:20:00
09/20/2024 01:00:00 PM,3.0,3,2,3,10,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,6,9,09/20/2024,2024-09-20,13:00:00
09/20/2024 06:45:00 PM,3.0,3,2,5,10,3,3,3,2,0,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,9,09/20/2024,2024-09-20,18:45:00
09/20/2024 03:19:00 PM,5.0,3,2,3,6,3,3,3,3,1,4,UNABLE TO DETERMINE,2,3,1.0,0.0,0.0,0.0,1.0,3.0,15,6,9,09/20/2024,2024-09-20,15:19:00
09/20/2024 06:37:00 PM,5.0,3,2,13,4,3,3,3,3,1,2,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,1.0,18,6,9,09/20/2024,2024-09-20,18:37:00
09/20/2024 03:55:00 PM,5.0,3,2,4,5,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,15,6,9,09/20/2024,2024-09-20,15:55:00
09/20/2024 10:20:00 AM,3.0,3,2,3,11,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,6,9,09/20/2024,2024-09-20,10:20:00
09/20/2024 08:15:00 AM,7.0,3,2,4,6,3,3,3,2,1,3,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,3.0,8,6,9,09/20/2024,2024-09-20,08:15:00
09/20/2024 05:00:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,7.0,17,6,9,09/20/2024,2024-09-20,17:00:00
09/20/2024 03:20:00 PM,7.0,3,2,5,5,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,4,2.0,0.0,0.0,2.0,0.0,6.0,15,6,9,09/20/2024,2024-09-20,15:20:00
09/20/2024 06:28:00 PM,5.0,3,2,13,5,3,3,3,3,1,2,FAILING TO REDUCE SPEED TO AVOID CRASH,2,5,1.0,0.0,1.0,0.0,0.0,1.0,18,6,9,09/20/2024,2024-09-20,18:28:00
09/20/2024 10:40:00 PM,7.0,3,5,5,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,5.0,22,6,9,09/20/2024,2024-09-20,22:40:00
09/20/2024 08:00:00 AM,3.0,3,2,14,6,3,3,1,3,1,3,NOT APPLICABLE,2,4,1.0,0.0,0.0,1.0,0.0,2.0,8,6,9,09/20/2024,2024-09-20,08:00:00
09/20/2024 07:56:00 AM,7.0,4,2,5,4,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,1.0,1.0,2.0,7,6,9,09/20/2024,2024-09-20,07:56:00
09/20/2024 01:20:00 PM,5.0,3,2,3,5,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,6,9,09/20/2024,2024-09-20,13:20:00
09/20/2024 08:56:00 AM,7.0,3,2,6,7,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,6,9,09/20/2024,2024-09-20,08:56:00
09/20/2024 09:30:00 AM,7.0,3,2,6,5,3,3,3,2,1,4,PHYSICAL CONDITION OF DRIVER,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,9,09/20/2024,2024-09-20,09:30:00
09/20/2024 06:55:00 AM,5.0,5,2,4,3,3,4,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,6,6,9,09/20/2024,2024-09-20,06:55:00
09/20/2024 06:20:00 PM,3.0,3,2,6,5,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,9,09/20/2024,2024-09-20,18:20:00
09/20/2024 03:30:00 PM,5.0,3,2,6,4,3,3,3,2,1,3,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,15,6,9,09/20/2024,2024-09-20,15:30:00
09/20/2024 12:53:00 PM,5.0,3,2,6,6,3,3,3,2,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,6,9,09/20/2024,2024-09-20,12:53:00
09/20/2024 05:13:00 PM,5.0,3,2,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,6.0,17,6,9,09/20/2024,2024-09-20,17:13:00
09/20/2024 09:10:00 AM,5.0,3,2,6,6,3,3,3,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,9,6,9,09/20/2024,2024-09-20,09:10:00
09/20/2024 11:30:00 AM,1.0,3,2,6,1,3,3,1,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,6,9,09/20/2024,2024-09-20,11:30:00
09/20/2024 10:20:00 AM,5.0,3,2,3,5,3,3,3,3,1,4,IMPROPER OVERTAKING/PASSING,2,3,2.0,0.0,0.0,0.0,2.0,4.0,10,6,9,09/20/2024,2024-09-20,10:20:00
09/20/2024 06:15:00 PM,3.0,3,2,3,6,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,9,09/20/2024,2024-09-20,18:15:00
09/20/2024 07:55:00 AM,5.0,3,2,6,4,3,4,1,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,4.0,7,6,9,09/20/2024,2024-09-20,07:55:00
09/20/2024 05:10:00 PM,7.0,3,2,5,4,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9,09/20/2024,2024-09-20,17:10:00
09/20/2024 09:08:00 AM,5.0,3,2,6,4,4,3,3,3,1,4,UNABLE TO DETERMINE,2,3,1.0,0.0,0.0,0.0,1.0,3.0,9,6,9,09/20/2024,2024-09-20,09:08:00
09/20/2024 06:46:00 PM,7.0,3,2,6,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,9,09/20/2024,2024-09-20,18:46:00
09/20/2024 12:21:00 AM,5.0,3,5,14,6,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,4,1.0,0.0,0.0,1.0,0.0,1.0,0,6,9,09/20/2024,2024-09-20,00:21:00
09/20/2024 11:02:00 PM,7.0,3,5,6,6,3,3,1,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,9,09/20/2024,2024-09-20,23:02:00
09/20/2024 05:54:00 PM,5.0,3,2,6,14,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9,09/20/2024,2024-09-20,17:54:00
09/20/2024 07:08:00 PM,5.0,3,6,14,4,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,2.0,19,6,9,09/20/2024,2024-09-20,19:08:00
09/20/2024 09:30:00 PM,5.0,3,5,8,3,3,3,3,2,1,2,IMPROPER BACKING,2,2,0.0,0.0,0.0,0.0,0.0,3.0,21,6,9,09/20/2024,2024-09-20,21:30:00
09/20/2024 08:25:00 PM,5.0,3,5,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,6,9,09/20/2024,2024-09-20,20:25:00
09/20/2024 05:15:00 PM,1.0,3,2,3,1,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,17,6,9,09/20/2024,2024-09-20,17:15:00
10/04/2024 10:40:00 PM,5.0,3,5,6,5,3,3,1,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,6,10,10/04/2024,2024-10-04,22:40:00
10/04/2024 06:45:00 PM,5.0,3,2,6,2,3,1,1,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,6,10,10/04/2024,2024-10-04,18:45:00
10/05/2024 03:45:00 AM,5.0,3,5,10,6,4,3,3,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,3,7,10,10/05/2024,2024-10-05,03:45:00
10/05/2024 03:55:00 PM,5.0,3,2,4,6,3,3,3,2,1,3,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,5.0,15,7,10,10/05/2024,2024-10-05,15:55:00
10/05/2024 08:37:00 PM,3.0,3,6,6,5,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,20,7,10,10/05/2024,2024-10-05,20:37:00
09/22/2024 01:12:00 AM,10.0,3,5,13,5,3,3,3,3,1,2,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,4,1.0,0.0,0.0,1.0,0.0,1.0,1,1,9,09/22/2024,2024-09-22,01:12:00
09/30/2024 10:43:00 PM,3.0,3,5,6,7,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,3,1.0,0.0,0.0,0.0,1.0,2.0,22,2,9,09/30/2024,2024-09-30,22:43:00
10/05/2024 04:50:00 PM,5.0,3,2,3,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,10,10/05/2024,2024-10-05,16:50:00
09/30/2024 02:10:00 PM,5.0,3,2,13,3,3,3,3,3,1,2,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,2.0,0.0,0.0,14,2,9,09/30/2024,2024-09-30,14:10:00
10/05/2024 02:00:00 AM,7.0,3,5,6,5,3,3,3,2,1,3,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2,7,10,10/05/2024,2024-10-05,02:00:00
10/05/2024 08:28:00 AM,5.0,3,2,6,6,3,3,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,8,7,10,10/05/2024,2024-10-05,08:28:00
09/28/2024 09:45:00 AM,7.0,5,2,5,5,3,4,3,3,1,4,DISREGARDING STOP SIGN,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,7,9,09/28/2024,2024-09-28,09:45:00
10/04/2024 12:40:00 PM,5.0,3,2,6,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,6,10,10/04/2024,2024-10-04,12:40:00
10/05/2024 09:53:00 PM,5.0,3,4,6,5,3,3,3,3,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,3,1.0,0.0,0.0,0.0,1.0,3.0,21,7,10,10/05/2024,2024-10-05,21:53:00
10/05/2024 10:00:00 AM,5.0,3,2,13,5,3,1,1,3,1,2,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,10,7,10,10/05/2024,2024-10-05,10:00:00
10/05/2024 07:30:00 PM,5.0,3,5,6,5,3,3,3,3,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,7,10,10/05/2024,2024-10-05,19:30:00
10/05/2024 05:15:00 PM,5.0,3,2,4,4,3,3,3,3,1,4,UNABLE TO DETERMINE,2,3,2.0,0.0,0.0,0.0,2.0,1.0,17,7,10,10/05/2024,2024-10-05,17:15:00
10/04/2024 11:20:00 AM,5.0,3,2,6,4,3,3,3,3,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,3,2.0,0.0,0.0,0.0,2.0,3.0,11,6,10,10/04/2024,2024-10-04,11:20:00
10/05/2024 09:18:00 PM,5.0,3,5,3,6,3,3,3,2,0,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,7,10,10/05/2024,2024-10-05,21:18:00
10/05/2024 06:39:00 PM,7.0,3,5,14,5,3,3,1,3,1,4,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,18,7,10,10/05/2024,2024-10-05,18:39:00
10/04/2024 09:05:00 AM,3.0,3,2,5,7,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,9,6,10,10/04/2024,2024-10-04,09:05:00
10/05/2024 07:14:00 PM,7.0,3,5,6,6,3,3,1,3,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,19,7,10,10/05/2024,2024-10-05,19:14:00
10/05/2024 02:14:00 PM,5.0,3,2,6,3,3,3,1,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,3.0,14,7,10,10/05/2024,2024-10-05,14:14:00
10/02/2024 12:30:00 PM,5.0,3,2,6,5,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,5,2.0,0.0,1.0,0.0,1.0,2.0,12,4,10,10/02/2024,2024-10-02,12:30:00
10/04/2024 07:50:00 AM,5.0,4,2,6,4,3,4,3,2,1,3,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,10,10/04/2024,2024-10-04,07:50:00
10/04/2024 07:50:00 AM,5.0,3,2,6,4,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,7,6,10,10/04/2024,2024-10-04,07:50:00
10/06/2024 01:25:00 AM,7.0,3,5,6,4,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,1,1,10,10/06/2024,2024-10-06,01:25:00
10/05/2024 07:58:00 PM,7.0,3,5,6,5,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,7,10,10/05/2024,2024-10-05,19:58:00
09/25/2024 08:57:00 AM,5.0,3,2,6,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,2.0,0.0,0.0,8,4,9,09/25/2024,2024-09-25,08:57:00
10/04/2024 11:49:00 PM,5.0,3,5,6,6,3,3,3,2,1,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,6,10,10/04/2024,2024-10-04,23:49:00
10/04/2024 07:23:00 PM,5.0,3,4,3,6,3,3,1,2,1,4,NOT APPLICABLE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,19,6,10,10/04/2024,2024-10-04,19:23:00
10/05/2024 04:06:00 PM,5.0,3,2,4,6,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,10,10/05/2024,2024-10-05,16:06:00
09/21/2024 06:26:00 PM,5.0,3,3,4,6,3,3,3,3,1,4,NOT APPLICABLE,2,3,1.0,0.0,0.0,0.0,1.0,3.0,18,7,9,09/21/2024,2024-09-21,18:26:00
06/16/2024 02:17:00 PM,5.0,3,2,5,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,14,1,6,06/16/2024,2024-06-16,14:17:00
09/21/2024 07:30:00 PM,7.0,3,5,5,5,3,3,3,3,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,4,2.0,0.0,0.0,2.0,0.0,3.0,19,7,9,09/21/2024,2024-09-21,19:30:00
09/21/2024 10:15:00 AM,5.0,3,2,6,10,3,3,3,2,0,4,IMPROPER TURNING/NO SIGNAL,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,9,09/21/2024,2024-09-21,10:15:00
09/21/2024 10:20:00 AM,5.0,3,2,6,4,3,3,3,3,1,4,IMPROPER TURNING/NO SIGNAL,2,4,2.0,0.0,0.0,2.0,0.0,0.0,10,7,9,09/21/2024,2024-09-21,10:20:00
09/21/2024 08:59:00 PM,1.0,3,2,13,1,3,1,1,3,1,2,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,20,7,9,09/21/2024,2024-09-21,20:59:00
09/21/2024 04:00:00 PM,1.0,3,2,14,16,3,3,3,3,1,2,UNABLE TO DETERMINE,2,3,1.0,0.0,0.0,0.0,1.0,1.0,16,7,9,09/21/2024,2024-09-21,16:00:00
09/21/2024 12:40:00 PM,5.0,3,2,4,6,3,3,3,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,7,9,09/21/2024,2024-09-21,12:40:00
09/21/2024 11:00:00 AM,5.0,3,2,5,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,9,09/21/2024,2024-09-21,11:00:00
09/21/2024 08:03:00 PM,3.0,3,5,6,7,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,20,7,9,09/21/2024,2024-09-21,20:03:00
09/21/2024 10:40:00 PM,3.0,3,5,4,5,3,3,1,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,9,09/21/2024,2024-09-21,22:40:00
09/21/2024 05:10:00 PM,3.0,3,2,14,5,3,3,3,3,1,2,FAILING TO YIELD RIGHT-OF-WAY,2,4,1.0,0.0,0.0,1.0,0.0,1.0,17,7,9,09/21/2024,2024-09-21,17:10:00
09/21/2024 01:00:00 PM,5.0,3,2,5,4,3,3,3,2,1,4,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,9,09/21/2024,2024-09-21,13:00:00
09/21/2024 01:02:00 PM,5.0,3,2,6,6,3,3,3,2,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,7,9,09/21/2024,2024-09-21,13:02:00
09/21/2024 02:24:00 PM,3.0,3,2,14,7,7,3,3,3,1,2,UNABLE TO DETERMINE,2,4,1.0,0.0,0.0,1.0,0.0,1.0,14,7,9,09/21/2024,2024-09-21,14:24:00
09/21/2024 10:55:00 PM,5.0,3,5,4,6,3,1,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,9,09/21/2024,2024-09-21,22:55:00
09/21/2024 11:00:00 AM,5.0,3,2,3,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,9,09/21/2024,2024-09-21,11:00:00
09/21/2024 09:15:00 PM,5.0,3,6,6,5,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,7,9,09/21/2024,2024-09-21,21:15:00
09/21/2024 01:00:00 PM,5.0,3,2,4,12,3,3,3,2,0,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,13,7,9,09/21/2024,2024-09-21,13:00:00
09/21/2024 06:30:00 PM,5.0,3,2,4,5,3,3,1,2,1,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,18,7,9,09/21/2024,2024-09-21,18:30:00
09/21/2024 11:56:00 AM,3.0,3,2,3,13,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,11,7,9,09/21/2024,2024-09-21,11:56:00
09/21/2024 11:45:00 PM,5.0,3,5,4,5,3,3,3,2,1,4,FAILING TO REDUCE SPEED TO AVOID CRASH,2,2,0.0,0.0,0.0,0.0,0.0,2.0,23,7,9,09/21/2024,2024-09-21,23:45:00
09/21/2024 07:18:00 AM,5.0,3,2,5,5,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,3.0,7,7,9,09/21/2024,2024-09-21,07:18:00
09/21/2024 08:50:00 AM,7.0,3,2,5,6,3,3,3,3,1,4,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,3,2.0,0.0,0.0,0.0,2.0,2.0,8,7,9,09/21/2024,2024-09-21,08:50:00
09/21/2024 09:00:00 AM,5.0,3,2,4,4,3,3,3,3,1,4,FOLLOWING TOO CLOSELY,2,3,1.0,0.0,0.0,0.0,1.0,2.0,9,7,9,09/21/2024,2024-09-21,09:00:00
09/21/2024 04:36:00 PM,7.0,3,2,14,6,3,3,3,3,1,4,IMPROPER OVERTAKING/PASSING,2,4,1.0,0.0,0.0,1.0,0.0,1.0,16,7,9,09/21/2024,2024-09-21,16:36:00
09/21/2024 04:46:00 AM,7.0,3,2,5,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,4,7,9,09/21/2024,2024-09-21,04:46:00
09/21/2024 10:00:00 AM,5.0,3,2,4,6,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,10,7,9,09/21/2024,2024-09-21,10:00:00
09/21/2024 11:58:00 PM,5.0,3,5,3,6,3,3,3,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,4.0,23,7,9,09/21/2024,2024-09-21,23:58:00
09/21/2024 11:40:00 AM,5.0,3,2,5,5,3,3,3,2,1,4,FAILING TO YIELD RIGHT-OF-WAY,2,2,0.0,0.0,0.0,0.0,0.0,3.0,11,7,9,09/21/2024,2024-09-21,11:40:00
09/21/2024 09:29:00 PM,5.0,3,5,5,5,3,3,3,3,1,4,EQUIPMENT - VEHICLE CONDITION,2,4,1.0,0.0,0.0,1.0,0.0,2.0,21,7,9,09/21/2024,2024-09-21,21:29:00
09/21/2024 04:40:00 PM,5.0,3,2,6,6,3,3,3,2,1,2,IMPROPER LANE USAGE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,16,7,9,09/21/2024,2024-09-21,16:40:00
09/21/2024 06:10:00 PM,7.0,5,2,9,6,3,3,3,3,1,4,DISREGARDING TRAFFIC SIGNALS,2,2,0.0,0.0,0.0,0.0,0.0,3.0,18,7,9,09/21/2024,2024-09-21,18:10:00
09/21/2024 10:00:00 PM,5.0,3,5,3,4,3,3,3,2,1,4,IMPROPER OVERTAKING/PASSING,2,2,0.0,0.0,0.0,0.0,0.0,2.0,22,7,9,09/21/2024,2024-09-21,22:00:00
09/21/2024 09:04:00 PM,5.0,3,6,4,6,3,3,3,2,1,4,FOLLOWING TOO CLOSELY,2,2,0.0,0.0,0.0,0.0,0.0,2.0,21,7,9,09/21/2024,2024-09-21,21:04:00
09/21/2024 12:17:00 PM,5.0,3,2,3,5,3,3,1,2,1,4,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,2.0,12,7,9,09/21/2024,2024-09-21,12:17:00
09/21/2024 08:05:00 AM,5.0,3,2,6,5,3,3,3,3,1,4,UNABLE TO DETERMINE,2,4,2.0,0.0,0.0,2.0,0.0,0.0,8,7,9,09/21/2024,2024-09-21,08:05:00
10/06/2024 02:10:00 AM,3.0,3,5,11,10,3,3,3,2,0,3,UNABLE TO DETERMINE,2,2,0.0,0.0,0.0,0.0,0.0,1.0,2,1,10,10/06/2024,2024-10-06,02:10:00
10/06/2024 08:15:00 PM,7.0,3,5,5,4,3,3,3,3,1,4,DISREGARDING STOP SIGN,2,3,1.0,0.0,0.0,0.0,1.0,2.0,20,1,10,10/06/2024,2024-10-06,20:15:00
